id,name,url,hasMenu,phone,address,city,state,country,lat,lon,categories,checkinsCount,usersCount,tipCount
56269afd498e6e27f5b7b896,"Recreational Coffee",,0,(562) 436-4954,"237 Long Beach Blvd Ste A","Long Beach","CA","United States","33.7702686216964096388437610585","-118.189639999609156006954435725",4bf58dd8d48988d16d941735,566,210,6
56e30a2c498ec3afbf0eebde,"Starbucks",http://www.starbucks.com/store/1014276,0,(562) 233-4674,"11 The Paseo","Long Beach","CA","United States","33.7653645005295146575008402579","-118.193170246494531738790101372",4bf58dd8d48988d1e0931735,420,250,2
4bdb3f552a3a0f47a91caeb6,"Hooters of Long Beach",http://www.westcoasthooters.com,1,(562) 983-1010,"71 Aquarium Way","Long Beach","CA","United States","33.7631363608250438801405834965","-118.19472398925077527565008495",4bf58dd8d48988d14c941735,7243,4411,70
49cbaebdf964a5200d591fe3,"Portfolio Coffeehouse",http://www.portfoliocoffeehouse.com,1,(562) 434-2486,"2300 E 4th St","Long Beach","CA","United States","33.7716149999999970532371662557","-118.1642997264862060546875",4bf58dd8d48988d1e0931735,7893,2221,75
4c081a09009a0f47ed91e5bf,"Starbucks",http://www.starbucks.com/,1,(562) 437-5900,"111 E Ocean Blvd","Long Beach","CA","United States","33.7676265718654207148574641906","-118.191010977839937368116807193",4bf58dd8d48988d1e0931735,4640,881,30
52747a92498ef7c7ccdf3e66,"The Breakfast Bar",http://www.the-breakfast-bar.com,1,,"70 Atlantic Ave","Long Beach","CA","United States","33.7672860120921072279998043086","-118.184909820556640625",4bf58dd8d48988d143941735,1259,915,34
4b635b2ef964a5202b742ae3,"McDonald's",http://mcdonalds.com,1,(562) 435-1808,"1000 E 4th St","Long Beach","CA","United States","33.7714546697927175955555867404","-118.179642954703211898959125392",4bf58dd8d48988d16e941735,1698,535,15
4b6fbbbef964a52023fb2ce3,"Louis Burgers III",,1,,"555 Atlantic Ave","Long Beach","CA","United States","33.7738875900000010688017937355","-118.185338973995584410658921115",4bf58dd8d48988d16c941735,1809,654,27
49d8e61df964a520d45d1fe3,"Starbucks",http://www.starbucks.com/,1,(562) 436-6883,"242 Pine Avenue","Long Beach","CA","United States","33.7701589999999995939106156584","-118.19219499999999811734596733",4bf58dd8d48988d1e0931735,5802,1550,15
56a93553498e3e4613cda451,"Dog Haus Biergarten Long Beach",http://doghaus.com,0,(562) 901-4287,"210 East 3rd Street","Long Beach","CA","United States","33.7703365185854096353068598546","-118.190922747885110766219440848",4bf58dd8d48988d16c941735,487,271,9
4a2014fcf964a520477c1fe3,"Roscoe's House of Chicken and Waffles - Long Beach",http://www.roscoeschickenandwaffles.com,1,(562) 437-8355,"730 E Broadway","Long Beach","CA","United States","33.7691556166217949908059381414","-118.1831435859203338623046875",4bf58dd8d48988d14f941735,13566,9593,120
518027a6498ec494a73aceed,"Pier 76 Fish Grill",http://pier76fishgrill.com,0,(562) 983-1776,"95 Pine Ave","Long Beach","CA","United States","33.7679456149730086167437548283","-118.192513328993030086166982073",4bf58dd8d48988d1ce941735,1776,994,39
4d71a459ff6ba35d1417628a,"Berlin",http://www.berlinbistro.com,1,(562) 435-0600,"420 E 4th St","Long Beach","CA","United States","33.7715609999999983870111464057","-118.187089000000000282852852251",52e81612bcbc57f1066b79f1,3551,1361,43
4ca99863d971b1f760d41fe1,"McDonald's",http://mcdonalds.com,0,(562) 437-6186,"640 Long Beach Blvd","Long Beach","CA","United States","33.7749905394706928518644417636","-118.189011630951938514044741169",4bf58dd8d48988d16e941735,1396,471,10
4b0ca0c4f964a5205b4023e3,"Starbucks",http://www.starbucks.com/,1,(562) 590-5996,"500 Long Beach Blvd","Long Beach","CA","United States","33.7729140772681972748614498414","-118.188977356232172155614534859",4bf58dd8d48988d1e0931735,3807,1101,24
5567cea4498e41d1bc30f690,"Long Beach Thai",,0,,"3109 E Anaheim St","Long Beach","CA","United States","33.7826549999999983242560119834","-118.155443000000005326910468284",4bf58dd8d48988d149941735,287,127,3
4a8860aaf964a5201b0620e3,"Bubba Gump Shrimp Co.",http://www.bubbagump.com/,1,(562) 437-2434,"87 Aquarium Way","Long Beach","CA","United States","33.7632724120053140381969569717","-118.19576740264892578125",4bf58dd8d48988d1ce941735,5365,4596,52
4a1eee3cf964a520ea7b1fe3,"George's Greek Cafe",http://www.georgesgreekcafe.com/,1,(562) 437-1184,"135 Pine Ave","Long Beach","CA","United States","33.7687703858735730477746983524","-118.192387657534155209759774152",4bf58dd8d48988d10e941735,4312,2625,64
44a8f9fbf964a520f8341fe3,"Pike Bar & Fish Grill",http://pikelongbeach.com,1,(562) 437-4453,"1836 E 4th St","Long Beach","CA","United States","33.7715738379176642069978697691","-118.169159718873885367429465987",4bf58dd8d48988d11b941735,7304,2543,60
4aee2139f964a52063d221e3,"Whole Foods Market",http://www.wholefoodsmarket.com/stores/torrance,0,(310) 257-8700,"2655 Pacific Coast Hwy","Torrance","CA","United States","33.7925004976450509275309741497","-118.331041932105961222987389192",4bf58dd8d48988d118951735,6349,1686,29
4b3e5bc4f964a520da9b25e3,"Starbucks",http://www.starbucks.com/,1,(310) 519-3496,"438 S Gaffey St","San Pedro","CA","United States","33.7398910000000000763975549489","-118.292107000000001448825059924",4bf58dd8d48988d1e0931735,2893,780,22
4b565c48f964a5201e0d28e3,"In-N-Out Burger",http://www.in-n-out.com,1,(800) 786-1000,"1090 N Western Ave","San Pedro","CA","United States","33.7534009478574148488405626267","-118.308560225735106996580725536",4bf58dd8d48988d16c941735,3654,1621,23
4b48fe38f964a520226126e3,"Starbucks",http://www.starbucks.com/,1,(310) 514-2550,"28166 S Western Ave","San Pedro","CA","United States","33.7632629415589988752799399663","-118.310883556001115834988013376",4bf58dd8d48988d1e0931735,3178,631,6
4bfdda17f7c82d7fb1df8e04,"7-Eleven",http://www.7-eleven.com,0,(310) 539-3730,"1878 Pacific Coast Hwy","Lomita","CA","United States","33.7891060150115478677435021382","-118.311838262591905390763713513",4d954b0ea243a5684a65b473,867,207,2
4b65b70af964a52055fb2ae3,"Port of San Pedro",,0,,"","San Pedro","CA","United States","33.7430937285129104452607862186","-118.279370327060334489033266436",4bf58dd8d48988d163941735,2423,1491,11
4be1a2478ea562b5a41a2170,"Starbucks",http://www.starbucks.com/,1,(310) 534-1961,"26650 Western Ave","Harbor City","CA","United States","33.7794030000000020663719624281","-118.309062999999994758582033683",4bf58dd8d48988d1e0931735,3974,597,20
4bca2e5ccc8cd13af529bdcf,"San Pedro Fish Market and Restaurant",http://sanpedrofish.com,1,(310) 327-4384,"1190 Nagoya Way","San Pedro","CA","United States","33.7337965094966634183037967887","-118.277377718517456628433137666",4bf58dd8d48988d1ce941735,3559,2914,34
4ba3a4fcf964a520644f38e3,"Starbucks",http://www.starbucks.com/,1,(310) 514-0047,"2470 S Western Ave","San Pedro","CA","United States","33.7233400000000003160494088661","-118.312054000000003384229785297",4bf58dd8d48988d1e0931735,3648,629,14
4b380aaef964a520b54a25e3,"McDonald's",http://mcdonalds.com,1,(310) 530-9520,"1712 Pacific Coast Hwy","Lomita","CA","United States","33.7892431798468564352333487477","-118.307949418641882743941096123",4bf58dd8d48988d16e941735,959,443,7
4bb039eef964a520433d3ce3,"McDonald's",http://mcdonalds.com,1,(310) 514-8616,"303 S Gaffey St","San Pedro","CA","United States","33.7410332547409552716999314725","-118.292718490623087745916564018",4bf58dd8d48988d16e941735,1194,431,7
4b5b7825f964a520940029e3,"Starbucks",http://www.starbucks.com/,1,(310) 534-4835,"25348 Crenshaw Blvd","Torrance","CA","United States","33.7936520000000015784280549269","-118.330084999999996853148331866",4bf58dd8d48988d1e0931735,3193,909,12
4bae8330f964a5204ebb3be3,"Ports O' Call Waterfront Dining Restaurant",http://portsocalldining.com,1,(310) 833-3553,"Berth 76","San Pedro","CA","United States","33.7325487693212053841307351831","-118.276619911193833445395284798",4bf58dd8d48988d1ce941735,4893,2810,32
4b0afbb2f964a5201b2b23e3,"Panera Bread",http://www.panerabread.com,1,(310) 517-0324,"2733 Pacific Coast Hwy","Torrance","CA","United States","33.7931737016966451392363524064","-118.333744112826963146289926954",4bf58dd8d48988d1c5941735,2834,1115,26
4d4c5d33a22c224b7181f993,"Veggie Grill",http://veggiegrill.com,1,(310) 325-6689,"2533 Pacific Coast Hwy Ste D","Torrance","CA","United States","33.7912099999999995247890183236","-118.328994083333327580476179719",4bf58dd8d48988d1d3941735,3105,1201,34
4c698b1a8e7c0f4722e8df0f,"Islands Restaurant",http://www.islandsrestaurants.com,0,(310) 530-5383,"2647 Pacific Coast Hwy","Torrance","CA","United States","33.792185070000002156120899599","-118.3303801999999933514118311",4bf58dd8d48988d16c941735,3776,1805,23
4ad8e774f964a520db1521e3,"California Pizza Kitchen",http://cpk.com,1,(310) 539-5410,"25304 Crenshaw Blvd.","Torrance","CA","United States","33.794158619999997483773768181","-118.32936300000000073850969784",4bf58dd8d48988d1ca941735,2021,1021,9
4a5ebdbff964a52022bf1fe3,"Norm's Restaurant",http://www.normsrestaurants.com,0,(310) 530-5516,"2448 Pacific Coast Highway","Torrance","CA","United States","33.7894025519311753669171594083","-118.327379998059853960512555204",4bf58dd8d48988d147941735,3031,1090,32
4a8d9599f964a520221020e3,"Hot n' Tot",,0,(310) 326-9626,"2347 Pacific Coast Hwy","Lomita","CA","United States","33.7897809999999978458617988508","-118.324342999999998937710188329",4bf58dd8d48988d143941735,1329,520,23
4ae4f240f964a5209c9f21e3,"The Coffee Bean & Tea Leaf",http://www.coffeebean.com,1,(310) 530-5443,"25345 Crenshaw Blvd Ste B","Torrance","CA","United States","33.7933889899999968520205584355","-118.331755200000003469540388323",4bf58dd8d48988d1e0931735,1738,599,12
5553f24a498e0ec205e97dc0,"King Poke",,0,(310) 784-1851,"2366 Pacific Coast Hwy","Lomita","CA","United States","33.7891838175291994161852926482","-118.325028354298936505983874667",52e81612bcbc57f1066b79fe,341,161,5
4d7e624ab25d6dcbe0a9b842,"7-Eleven",http://www.7-eleven.com,0,(310) 519-7009,"1831 S Pacific Ave","San Pedro","CA","United States","33.7273255924180759279806807172","-118.2883451879024505615234375",4d954b0ea243a5684a65b473,623,147,5
4bba2d9b935e95211cd62790,"Panda Express",https://pandaexpress.com,1,(800) 877-8989,"1500 Pacific Coast Hwy.","Harbor City","CA","United States","33.7891946012001156418591563124","-118.304490039813330781726108398",4bf58dd8d48988d145941735,820,399,8
4e5ed689d4c08cf7f593caef,"Tacos El Gallito",http://www.tacoselgallito.com/,0,(310) 530-0060,"Pacific Coast Hwy","Harbor City","CA","United States","33.7912139999999965311872074381","-118.290588659999997389604686759",4bf58dd8d48988d151941735,1357,500,14
51d0ea07498e8744fa22d696,"Blaze Pizza",http://t.co/ixuY5oJd0O,0,,"2625 Pacific Coast Hwy","Torrance","CA","United States","33.7918239999999983069756126497","-118.330476000000004432877176441",4bf58dd8d48988d1ca941735,1253,551,15
4b6a46f8f964a52069d02be3,"Chuck E. Cheese's",http://www.chuckecheese.com/storedetails/ca/torrance/358,1,(310) 326-8470,"2821 Pacific Coast Hwy.","Torrance","CA","United States","33.7947766099999995503821992315","-118.335513300000002345768734813",4bf58dd8d48988d171941735,810,555,5
4bd75c995cf276b079179b00,"7-Eleven",http://www.7-eleven.com,0,(310) 548-5086,"1700 W 25th St","San Pedro","CA","United States","33.7243704343568140302522806451","-118.315026959952589891145180445",4d954b0ea243a5684a65b473,471,168,0
4be215551dd22d7f3b5693bd,"Del Taco",http://www.deltaco.net/,1,(310) 257-6861,"1229 Pacific Coast Hwy","Harbor City","CA","United States","33.7899200000000021759660739917","-118.298609999999996489350451156",4bf58dd8d48988d16e941735,742,281,3
4b5cb3faf964a520683f29e3,"PV Palace Seafood Restaurant",,0,(310) 326-3228,"2166 Pacific Coast Hwy","Lomita","CA","United States","33.7893139999999974065758578945","-118.319407999999995695361576509",4bf58dd8d48988d1f5931735,865,415,9
4bc9301e3740b713a66e5e65,"7-Eleven",http://www.7-eleven.com,0,(310) 547-3757,"1519 N Gaffey St","San Pedro","CA","United States","33.7588128732479120230891567189","-118.293113507360615699326444883",4d954b0ea243a5684a65b473,1057,245,1
528921e4498e0e48af11e7fc,"Starbucks",http://www.starbucks.com,0,(310) 265-7230,"31202 Palos Verdes Dr. West","Rancho Palos Verdes","CA","United States","33.748828170000003012773959199","-118.407113300000006006484909449",4bf58dd8d48988d16d941735,1867,719,15
4a8b4a5bf964a520110c20e3,"Starbucks",http://www.starbucks.com/,1,(310) 265-8071,"550 Deep Valley Dr","Rolling Hills Estates","CA","United States","33.7713439999999991414370015264","-118.373031999999994923200574704",4bf58dd8d48988d1e0931735,2975,735,10
4bfd763ef7c82d7f2d398e04,"Starbucks",http://www.starbucks.com/,1,(310) 544-3942,"7 Peninsula Ctr","Rolling Hills Estates","CA","United States","33.7748387056928578431325149722","-118.376009446001631886247196235",4bf58dd8d48988d1e0931735,2577,609,7
4a861c3cf964a5207a0020e3,"Red Onion",http://originalredonion.com/,1,(310) 377-5660,"736 Silver Spur Rd","Rolling Hills Estates","CA","United States","33.7709629666666657499263237696","-118.368921180000000958898453973",4bf58dd8d48988d1c1941735,1925,797,25
4b78afeaf964a520d2dd2ee3,"Nelson's",http://www.terranea.com/palos-verdes-restaurant.php,1,(310) 265-2800,"100 Terranea Way","Rancho Palos Verdes","CA","United States","33.7367244053132608883061038796","-118.39901447296142578125",4bf58dd8d48988d14e941735,4220,2893,59
4b37b830f964a520fe4425e3,"Trump National Golf Club",http://www.trumpnationallosangeles.com,1,(310) 265-5000,"1 Ocean Trails Dr.","Rancho Palos Verdes","CA","United States","33.7299880527206354940972232725","-118.349547770619381026335759088",4bf58dd8d48988d1e6941735,3946,2701,24
57317880498ebf2e97f4901e,"The Habit Burger Grill",http://t.co/PuJauMBn4S,0,(310) 377-2044,"4-B Peninsula Center","Rolling Hills Estates","CA","United States","33.7760582499999983951965987217","-118.376292599999999310966813937",4bf58dd8d48988d16c941735,124,58,0
55f5ac9f498ef67f38a0e6e9,"Good Stuff Restaurant",,0,,"550 Deep Valley Dr Ste 151","Rolling Hills Estates","CA","United States","33.7720429099713044251984683797","-118.373789724092873143490578514",4bf58dd8d48988d157941735,228,120,5
4bb80cdeb35776b05d99c801,"mar'sel",http://www.mar-sel.com,1,(310) 265-2836,"100 Terranea Way","Rancho Palos Verdes","CA","United States","33.7387586158948096226595225744","-118.39691162109375",4bf58dd8d48988d14e941735,952,737,20
4cb5f1c364998cfa0fb811a2,"Starbucks",http://www.starbucks.com/,1,(310) 530-2034,"24427 Crenshaw Blvd","Torrance","CA","United States","33.7892038903896150259242858738","-118.340553165064548579721304122",4bf58dd8d48988d1e0931735,454,42,1
4b36f3aff964a520883e25e3,"7-Eleven",http://www.7-eleven.com,0,(310) 541-8051,"28041 Hawthorne Blvd","Rancho Palos Verdes","CA","United States","33.7793509698973082322481786832","-118.390930465636841972809634171",4d954b0ea243a5684a65b473,560,144,2
4b9c54e9f964a520336036e3,"Pho Hana",,0,(310) 541-1227,"55 Peninsula Ctr","Rolling Hills Estates","CA","United States","33.7737513660962704875601048116","-118.376306167531922142188705038",4bf58dd8d48988d14a941735,635,205,5
4ecc5167cc21561611c55159,"Chicken Maison",http://chickenmaison.com,1,(310) 541-8080,"50 Peninsula Ctr","Rolling Hills Estates","CA","United States","33.7744686600200481052524992265","-118.375204871524076111199974548",4bf58dd8d48988d1c0941735,936,246,10
4bc75d5d15a7ef3b904279da,"Palos Verdes Golf Club",,0,,"","Palos Verdes Peninsula","CA","United States","33.7953196901096930560015607625","-118.373447347924823702669527847",4bf58dd8d48988d1e6941735,712,391,1
4b23fb71f964a520555e24e3,"The Appetizer",http://theappetizerrollinghills.com,1,(310) 541-1411,"700 Deep Valley Dr","Rolling Hills Estates","CA","United States","33.7702404738612571577505150344","-118.37069119438012876344146207",4bf58dd8d48988d110941735,593,219,13
4fa1d951e4b0ff8e7fc0b042,"Bashi",,1,,"100 Terranea Way Rancho Palos Verdes","Rancho Palos Verdes","CA","United States","33.7381680000000017116690287367","-118.397148000000001388798409607",4bf58dd8d48988d142941735,610,478,10
5155006be4b04d96b378729a,"Avenue Italy",http://www.avenueitaly.com,0,(310) 377-3940,"31243 Palos Verdes Dr W","Rancho Palos Verdes","CA","United States","33.748200371746946757411933504","-118.406443494839464847245835699",4bf58dd8d48988d110941735,254,192,8
4fd4dba8e4b0d4325552c604,"Yellow Vase",,1,,"","Rancho Palos Verdes","CA","United States","33.7480208101563192713001626544","-118.406991188619102217671752442",4bf58dd8d48988d16a941735,672,358,13
4b3fe428f964a52069b125e3,"Saint Honore Bistro Caffe",,0,(310) 544-3100,"2201 Palos Verdes Dr W","Palos Verdes Estates","CA","United States","33.7758886814117431640625","-118.41782899999999756346369395",4bf58dd8d48988d16d941735,375,175,7
4b4534b3f964a520f50726e3,"Sea Beans",,0,(310) 698-1470,"6610 Palos Verdes Dr S","Rancho Palos Verdes","CA","United States","33.7386845259413021835825929884","-118.397845608660631455677503254",4bf58dd8d48988d1e0931735,973,486,10
4c16bdca955976b00b0ca5f6,"HoneyBaked Ham Company",http://www.honeybaked.com,1,(310) 326-7603,"2861 Pacific Coast Hwy","Torrance","CA","United States","33.795017792845754911468247883","-118.336352474548192503789323382",4bf58dd8d48988d14e941735,200,149,2
4b5a0a08f964a52056a928e3,"Lamppost Pizza",http://www.lamppost-backstreet.com,1,(310) 325-4864,"2955 Rolling Hills Rd","Torrance","CA","United States","33.7905378128673845594676095061","-118.341340782911771611907170154",4bf58dd8d48988d1ca941735,1121,368,15
4bc0b415b492d13aa2afa460,"Catalina Kitchen",http://www.terranea.com,1,(310) 265-2836,"100 Terranea Way","Rancho Palos Verdes","CA","United States","33.7384374279571090937679400668","-118.39729785919189453125",4bf58dd8d48988d14e941735,2497,1597,33
5253110811d254ca4a0f2f49,"Starbucks",http://www.starbucks.com/,0,(310) 377-6941,"30019 Hawthorne Blvd","Rancho Palos Verdes","CA","United States","33.7606039518690081990826001856","-118.394439422872054024082899559",4bf58dd8d48988d1e0931735,72,29,1
4bae7e07f964a52006b93be3,"Yummy Yogurt",,0,(310) 377-0595,"5314 Drybank Dr","Rolling Hills Estates","CA","United States","33.7717129999999983169800543692","-118.372147999999995704456523526",4bf58dd8d48988d1d0941735,413,155,2
5775c455498e7af40dcb0987,"Chipotle Mexican Grill",,0,,"4C Peninsula Center","Rolling Hills Estates","CA","United States","33.7761240000000029226612241473","-118.375600000000005707079253625",4bf58dd8d48988d153941735,37,15,0
55670e81498e7537791015d1,"El Pollo Inka",,0,(310) 377-3477,"550 Deep Valley Dr","Rolling Hills Estates","CA","United States","33.77285158213282301176150213","-118.374503005537050626116979402",4eb1bfa43b7b52c0e1adc2e8,73,63,4
4bf6929b4d5f20a1e18199fe,"Noah's Bagels",http://www.noahs.com,1,(310) 541-7824,"895 Silver Spur Rd","Rolling Hills Estates","CA","United States","33.7694293300000012436612450983","-118.366845999999995342477632221",4bf58dd8d48988d179941735,833,286,3
4b65f865f964a520c10b2be3,"Rubio's",http://www.rubios.com,1,(310) 265-7718,"550 Deep Valley Dr","Rolling Hills Estates","CA","United States","33.7721090000000003783497959375","-118.373509999999996011865732726",4bf58dd8d48988d1c1941735,856,346,3
4be9f1ad61aca593f1388300,"Tomatillo Mexican Grill",,1,,"","Rancho Palos Verdes","CA","United States","33.7486165430904847539750335272","-118.405918619951734171991120093",4bf58dd8d48988d1c1941735,154,81,3
56ea0520498e79b8ae0c7937,"Tacos Super Gallito",,0,,"","San Pedro","CA","United States","33.7333009477470682213606778532","-118.4364327920148127759603085",4bf58dd8d48988d151941735,9,8,0
4ea7a753dab48494d885e545,"In-N-Out Burger",http://www.in-n-out.com,1,(800) 786-1000,"799 E Spring St","Signal Hill","CA","United States","33.8120628597698384965042350814","-118.183441899832985200191615149",4bf58dd8d48988d16c941735,6808,2996,47
4b645b19f964a520e7ac2ae3,"Starbucks",http://www.starbucks.com/,1,(562) 595-9336,"1788 E Willow St","Signal Hill","CA","United States","33.8041180000000025529516278766","-118.169934999999995284269971307",4bf58dd8d48988d1e0931735,7661,1582,29
54667f0b498e762c1d972631,"Starbucks",http://www.starbucks.com,0,(562) 988-9304,"999 Spring Street","Signal Hill","CA","United States","33.8119960000000006061782187317","-118.181110000000003878994903062",4bf58dd8d48988d1e0931735,833,239,6
4a58f43cf964a52049b81fe3,"Jongewaard's Bake N Broil",http://www.bakenbroil.com/,1,(562) 595-0396,"3697 Atlantic Ave","Long Beach","CA","United States","33.824164805139680822776426794","-118.185184245259762292334926315",4bf58dd8d48988d16a941735,4538,1697,95
4ac7f20df964a520c4ba20e3,"Starbucks",http://www.starbucks.com/,1,(562) 290-0711,"141 E Willow St","Long Beach","CA","United States","33.8054229999999975575519783888","-118.190653999999994994141161442",4bf58dd8d48988d1e0931735,3462,980,19
4b72dd63f964a520468c2de3,"Starbucks",http://www.starbucks.com/,1,(562) 423-7900,"4406 Atlantic Ave","Long Beach","CA","United States","33.837238999999996735823515337","-118.184724000000002774868335109",4bf58dd8d48988d1e0931735,3515,832,13
4b57c1eef964a520923f28e3,"McDonald's",http://mcdonalds.com,1,(562) 426-8440,"2599 Long Beach Blvd","Long Beach","CA","United States","33.8041410251676737175330345053","-118.189822797335025938991748262",4bf58dd8d48988d16e941735,1374,426,9
4baa3b6df964a520e1553ae3,"McDonald's",http://mcdonalds.com,1,(562) 421-5526,"2727 Carson St","Long Beach-Lakewood","CA","United States","33.832703462295768304102239199","-118.159611225128173828125",4bf58dd8d48988d16e941735,985,358,7
4cb27fe33f0676b07472fd0c,"Northgate Gonzalez Markets",http://www.northgatemarkets.com,1,(562) 599-5075,"2120 Pacific Ave","Long Beach","CA","United States","33.7957953487334776809802860953","-118.193158821863676166685763747",4bf58dd8d48988d118951735,848,210,6
4bd888e151170f472c9033e4,"7-Eleven",http://www.7-eleven.com,0,(562) 634-0424,"5315 Paramount Blvd","Lakewood","CA","United States","33.8540561965012614109582500532","-118.160578930337763381430704612",4d954b0ea243a5684a65b473,738,212,5
551f89d8498ee3db6d0dedb0,"Weiland Brewery Restaurant",http://weilandbrewery-hub.com,0,(562) 595-5700,"4354 Atlantic Ave","Long Beach","CA","United States","33.8357005391970062646578298882","-118.184824352396802282783028204",4bf58dd8d48988d14e941735,279,135,6
4c40bbd7ff711b8d35da1005,"Pho Long Beach",,0,,"511 W Willow St","Long Beach","CA","United States","33.804456389121440906819771044","-118.198488330092374098967411555",4bf58dd8d48988d14a941735,1216,314,17
53219c27498ea23c1b3ccf4e,"7-Eleven",http://www.7-eleven.com,0,(310) 933-8570,"1560 S Long Beach Blvd","Compton","CA","United States","33.8815586190978592640021815896","-118.204451559042311714620154817",4d954b0ea243a5684a65b473,106,28,0
4bf74774c07c9c74579dbbef,"7-Eleven",http://www.7-eleven.com,0,(562) 595-9113,"4550 Orange Ave","Long Beach","CA","United States","33.8415578985308727055780764204","-118.176186699102771626712637953",4d954b0ea243a5684a65b473,413,150,4
4bf1cda33fa220a114bc1820,"Del Taco",http://www.deltaco.net/,1,(562) 997-9454,"1801 E Willow St","Signal Hill","CA","United States","33.8048976834087184784038981888","-118.16958904266357421875",4bf58dd8d48988d16e941735,1355,463,11
4c7c09a0df08a1cd7f44e25d,"Del Taco",http://www.deltaco.com,1,(562) 997-2968,"2120 E Carson St","Long Beach","CA","United States","33.8321798755209499631746439263","-118.165863454341888427734375",4bf58dd8d48988d151941735,794,287,8
4ae4d70bf964a520a99e21e3,"I Luv Sushi",http://iluvsushi.com,1,(562) 421-8917,"3215 Carson St","Lakewood","CA","United States","33.8326988377285005071826162748","-118.15564769254083898886165116",4bf58dd8d48988d1d2941735,3175,1265,46
552adc5b498e7628b33c2d09,"steelhead coffee",,0,,"1208 E Wardlow Rd","Signal Hill","CA","United States","33.8188230000000018549144442659","-118.175983999999999696228769608",4bf58dd8d48988d1e0931735,480,159,7
4c112660ce640f4792173b52,"7-Eleven",http://www.7-eleven.com,0,(562) 423-8874,"5000 Long Beach Blvd","Long Beach","CA","United States","33.8471529194751212799019413069","-118.193430665825644609867595136",4d954b0ea243a5684a65b473,814,191,3
4d2e98cfb97cb1f780eb9048,"Papa John's Pizza",http://www.papajohns.com,1,(562) 424-6900,"141 E Willow St","Long Beach","CA","United States","33.805202409843090549657063093","-118.191022402612830433099588845",4bf58dd8d48988d1ca941735,167,53,2
555906f0498e63ff8da0af72,"Long Beach Creamery",http://longbeachcreamery.com,0,(562) 513-3493,"4141 Long Beach Blvd","Long Beach","CA","United States","33.8334682252709697536374733318","-118.189434351936441203179128934",4bf58dd8d48988d1c9941735,480,177,10
4e551e3322710ebb5a92a025,"Blackbird Cafe",,0,(562) 490-2473,"3405 Orange Ave","Long Beach","CA","United States","33.8190319999999999822648533154","-118.176322999999996454789652489",4bf58dd8d48988d14e941735,2055,972,46
